method,collision_system,map_name,num_agents,seed,episode_step,duration_ns,duration_ms
SRSLM,block_both,random-s40_d0.15,100,0,22,40731208,40.731208
SRSLM,block_both,random-s40_d0.15,100,0,23,61078202,61.078202
SRSLM,block_both,random-s40_d0.15,100,0,24,42408509,42.408509
SRSLM,block_both,random-s40_d0.15,100,0,25,46471190,46.47119
SRSLM,block_both,random-s40_d0.15,100,0,26,39838448,39.838448
SRSLM,block_both,random-s40_d0.15,100,0,27,47942479,47.942479
SRSLM,block_both,random-s40_d0.15,100,0,28,41191128,41.191128
SRSLM,block_both,random-s40_d0.15,100,0,29,53425860,53.42586
SRSLM,block_both,random-s40_d0.15,100,0,30,41003158,41.003158
SRSLM,block_both,random-s40_d0.15,100,0,31,39489167,39.489167
SRSLM,block_both,random-s40_d0.15,100,0,32,40128258,40.128258
SRSLM,block_both,random-s40_d0.15,100,0,33,39411678,39.411678
SRSLM,block_both,random-s40_d0.15,100,0,34,41208078,41.208078
SRSLM,block_both,random-s40_d0.15,100,0,35,40683458,40.683458
SRSLM,block_both,random-s40_d0.15,100,0,36,40446948,40.446948
SRSLM,block_both,random-s40_d0.15,100,0,37,47676870,47.67687
SRSLM,block_both,random-s40_d0.15,100,0,38,41008647,41.008647
SRSLM,block_both,random-s40_d0.15,100,0,39,40977177,40.977177
SRSLM,block_both,random-s40_d0.15,100,0,40,40509418,40.509418
SRSLM,block_both,random-s40_d0.15,100,0,41,39383217,39.383217
SRSLM,block_both,random-s40_d0.15,100,0,42,38789078,38.789078
SRSLM,block_both,random-s40_d0.15,100,0,43,52969970,52.96997
SRSLM,block_both,random-s40_d0.15,100,0,44,42174209,42.174209
SRSLM,block_both,random-s40_d0.15,100,0,45,40844428,40.844428
SRSLM,block_both,random-s40_d0.15,100,0,46,40856348,40.856348
SRSLM,block_both,random-s40_d0.15,100,0,47,47589089,47.589089
SRSLM,block_both,random-s40_d0.15,100,0,48,48713480,48.71348
SRSLM,block_both,random-s40_d0.15,100,0,49,41222268,41.222268
SRSLM,block_both,random-s40_d0.15,100,0,50,41328788,41.328788
SRSLM,block_both,random-s40_d0.15,100,0,51,42483428,42.483428
SRSLM,block_both,random-s40_d0.15,100,0,52,43070228,43.070228
SRSLM,block_both,random-s40_d0.15,100,0,53,49398970,49.39897
SRSLM,block_both,random-s40_d0.15,100,0,54,49821060,49.82106
SRSLM,block_both,random-s40_d0.15,100,0,55,42284169,42.284169
SRSLM,block_both,random-s40_d0.15,100,0,56,48396679,48.396679
SRSLM,block_both,random-s40_d0.15,100,0,57,41295478,41.295478
SRSLM,block_both,random-s40_d0.15,100,0,58,40183137,40.183137
SRSLM,block_both,random-s40_d0.15,100,0,59,41827678,41.827678
SRSLM,block_both,random-s40_d0.15,100,0,60,47247449,47.247449
SRSLM,block_both,random-s40_d0.15,100,0,61,47321399,47.321399
SRSLM,block_both,random-s40_d0.15,100,0,62,47628619,47.628619
SRSLM,block_both,random-s40_d0.15,100,0,63,40375248,40.375248
SRSLM,block_both,random-s40_d0.15,100,0,64,39426878,39.426878
SRSLM,block_both,random-s40_d0.15,100,0,65,60114631,60.114631
SRSLM,block_both,random-s40_d0.15,100,0,66,40470888,40.470888
SRSLM,block_both,random-s40_d0.15,100,0,67,38625058,38.625058
SRSLM,block_both,random-s40_d0.15,100,0,68,39055487,39.055487
SRSLM,block_both,random-s40_d0.15,100,0,69,41123918,41.123918
SRSLM,block_both,random-s40_d0.15,100,0,70,46378939,46.378939
SRSLM,block_both,random-s40_d0.15,100,0,71,40309368,40.309368
SRSLM,block_both,random-s40_d0.15,100,0,72,53973670,53.97367
SRSLM,block_both,random-s40_d0.15,100,0,73,41249408,41.249408
SRSLM,block_both,random-s40_d0.15,100,0,74,39949117,39.949117
SRSLM,block_both,random-s40_d0.15,100,0,75,40334888,40.334888
SRSLM,block_both,random-s40_d0.15,100,0,76,47356529,47.356529
SRSLM,block_both,random-s40_d0.15,100,0,77,41361208,41.361208
SRSLM,block_both,random-s40_d0.15,100,0,78,49911569,49.911569
SRSLM,block_both,random-s40_d0.15,100,0,79,43007399,43.007399
SRSLM,block_both,random-s40_d0.15,100,0,80,42705598,42.705598
SRSLM,block_both,random-s40_d0.15,300,0,17,132034365,132.034365
SRSLM,block_both,random-s40_d0.15,300,0,18,137660367,137.660367
SRSLM,block_both,random-s40_d0.15,300,0,19,142865358,142.865358
SRSLM,block_both,random-s40_d0.15,300,0,20,167567142,167.567142
SRSLM,block_both,random-s40_d0.15,300,0,21,148476439,148.476439
SRSLM,block_both,random-s40_d0.15,300,0,22,168087063,168.087063
SRSLM,block_both,random-s40_d0.15,300,0,23,144150898,144.150898
SRSLM,block_both,random-s40_d0.15,300,0,24,169753913,169.753913
SRSLM,block_both,random-s40_d0.15,300,0,25,178445185,178.445185
SRSLM,block_both,random-s40_d0.15,300,0,26,170156673,170.156673
SRSLM,block_both,random-s40_d0.15,300,0,27,152632209,152.632209
SRSLM,block_both,random-s40_d0.15,300,0,28,147972438,147.972438
SRSLM,block_both,random-s40_d0.15,300,0,29,154606750,154.60675
SRSLM,block_both,random-s40_d0.15,300,0,30,151323940,151.32394
SRSLM,block_both,random-s40_d0.15,300,0,31,153310920,153.31092
SRSLM,block_both,random-s40_d0.15,300,0,32,157784450,157.78445
SRSLM,block_both,random-s40_d0.15,300,0,33,160564951,160.564951
SRSLM,block_both,random-s40_d0.15,300,0,34,176703804,176.703804
SRSLM,block_both,random-s40_d0.15,300,0,35,182006826,182.006826
SRSLM,block_both,random-s40_d0.15,300,0,36,166866372,166.866372
SRSLM,block_both,random-s40_d0.15,300,0,37,193066738,193.066738
SRSLM,block_both,random-s40_d0.15,300,0,38,153493260,153.49326
SRSLM,block_both,random-s40_d0.15,300,0,39,143570348,143.570348
SRSLM,block_both,random-s40_d0.15,300,0,40,126363875,126.363875
SRSLM,block_both,random-s40_d0.15,300,0,41,143779648,143.779648
SRSLM,block_both,random-s40_d0.15,300,0,42,149102979,149.102979
SRSLM,block_both,random-s40_d0.15,300,0,43,148581239,148.581239
SRSLM,block_both,random-s40_d0.15,300,0,44,136946387,136.946387
SRSLM,block_both,random-s40_d0.15,300,0,45,151280329,151.280329
SRSLM,block_both,random-s40_d0.15,300,0,46,134927757,134.927757
SRSLM,block_both,random-s40_d0.15,300,0,47,177209284,177.209284
SRSLM,block_both,random-s40_d0.15,300,0,48,173796793,173.796793
SRSLM,block_both,random-s40_d0.15,300,0,49,171402793,171.402793
SRSLM,block_both,random-s40_d0.15,300,0,50,181367185,181.367185
SRSLM,block_both,random-s40_d0.15,300,0,51,165524283,165.524283
SRSLM,block_both,random-s40_d0.15,300,0,52,156082440,156.08244
SRSLM,block_both,random-s40_d0.15,300,0,53,197383128,197.383128
SRSLM,block_both,random-s40_d0.15,300,0,54,184030356,184.030356
SRSLM,block_both,random-s40_d0.15,300,0,55,200784939,200.784939
SRSLM,block_both,random-s40_d0.15,300,0,56,190430767,190.430767
SRSLM,block_both,random-s40_d0.15,300,0,57,161755402,161.755402
SRSLM,block_both,random-s40_d0.15,300,0,58,175627305,175.627305
SRSLM,block_both,random-s40_d0.15,300,0,59,180054465,180.054465
SRSLM,block_both,random-s40_d0.15,300,0,60,153041259,153.041259
SRSLM,block_both,random-s40_d0.15,300,0,61,180018065,180.018065
SRSLM,block_both,random-s40_d0.15,300,0,62,153587720,153.58772
SRSLM,block_both,random-s40_d0.15,300,0,63,193715108,193.715108
SRSLM,block_both,random-s40_d0.15,300,0,64,195274518,195.274518
SRSLM,block_both,random-s40_d0.15,300,0,65,168623603,168.623603
SRSLM,block_both,random-s40_d0.15,300,0,66,153321560,153.32156
SRSLM,block_both,random-s40_d0.15,300,0,67,137691037,137.691037
SRSLM,block_both,random-s40_d0.15,300,0,68,140979907,140.979907
SRSLM,block_both,random-s40_d0.15,300,0,69,171001254,171.001254
SRSLM,block_both,random-s40_d0.15,300,0,70,161506121,161.506121
SRSLM,block_both,random-s40_d0.15,300,0,71,136461326,136.461326
SRSLM,block_both,random-s40_d0.15,300,0,72,141727548,141.727548
SRSLM,block_both,random-s40_d0.15,300,0,73,134956267,134.956267
SRSLM,block_both,random-s40_d0.15,300,0,74,134384586,134.384586
SRSLM,block_both,random-s40_d0.15,300,0,75,167425883,167.425883
SRSLM,block_both,random-s40_d0.15,300,0,76,145204448,145.204448
SRSLM,block_both,random-s40_d0.15,300,0,77,141797727,141.797727
SRSLM,block_both,random-s40_d0.15,300,0,78,141196677,141.196677
SRSLM,block_both,random-s40_d0.15,300,0,79,142893287,142.893287
SRSLM,block_both,random-s40_d0.15,300,0,80,153883710,153.88371
SRSLM,block_both,random-s40_d0.15,600,0,17,350938508,350.938508
SRSLM,block_both,random-s40_d0.15,600,0,18,359879730,359.87973
SRSLM,block_both,random-s40_d0.15,600,0,19,312582320,312.58232
SRSLM,block_both,random-s40_d0.15,600,0,20,324965783,324.965783
SRSLM,block_both,random-s40_d0.15,600,0,21,311869510,311.86951
SRSLM,block_both,random-s40_d0.15,600,0,22,360465360,360.46536
SRSLM,block_both,random-s40_d0.15,600,0,23,332589625,332.589625
SRSLM,block_both,random-s40_d0.15,600,0,24,312002971,312.002971
SRSLM,block_both,random-s40_d0.15,600,0,25,310749920,310.74992
SRSLM,block_both,random-s40_d0.15,600,0,26,387733816,387.733816
SRSLM,block_both,random-s40_d0.15,600,0,27,320108782,320.108782
SRSLM,block_both,random-s40_d0.15,600,0,28,332866634,332.866634
SRSLM,block_both,random-s40_d0.15,600,0,29,323666193,323.666193
SRSLM,block_both,random-s40_d0.15,600,0,30,339922216,339.922216
SRSLM,block_both,random-s40_d0.15,600,0,31,359007260,359.00726
SRSLM,block_both,random-s40_d0.15,600,0,32,346842607,346.842607
SRSLM,block_both,random-s40_d0.15,600,0,33,355685349,355.685349
SRSLM,block_both,random-s40_d0.15,600,0,34,373418762,373.418762
SRSLM,block_both,random-s40_d0.15,600,0,35,321154723,321.154723
SRSLM,block_both,random-s40_d0.15,600,0,36,352367268,352.367268
SRSLM,block_both,random-s40_d0.15,600,0,37,392660087,392.660087
SRSLM,block_both,random-s40_d0.15,600,0,38,347108198,347.108198
SRSLM,block_both,random-s40_d0.15,600,0,39,315100781,315.100781
SRSLM,block_both,random-s40_d0.15,600,0,40,351711369,351.711369
SRSLM,block_both,random-s40_d0.15,600,0,41,329643814,329.643814
SRSLM,block_both,random-s40_d0.15,600,0,42,309780060,309.78006
SRSLM,block_both,random-s40_d0.15,600,0,43,320891452,320.891452
SRSLM,block_both,random-s40_d0.15,600,0,44,318036842,318.036842
SRSLM,block_both,random-s40_d0.15,600,0,45,309489850,309.48985
SRSLM,block_both,random-s40_d0.15,600,0,46,307860570,307.86057
SRSLM,block_both,random-s40_d0.15,600,0,47,355155479,355.155479
SRSLM,block_both,random-s40_d0.15,600,0,48,363738241,363.738241
SRSLM,block_both,random-s40_d0.15,600,0,49,321919692,321.919692
SRSLM,block_both,random-s40_d0.15,600,0,50,320910142,320.910142
SRSLM,block_both,random-s40_d0.15,600,0,51,345149477,345.149477
SRSLM,block_both,random-s40_d0.15,600,0,52,292034317,292.034317
SRSLM,block_both,random-s40_d0.15,600,0,53,274643773,274.643773
SRSLM,block_both,random-s40_d0.15,600,0,54,311688381,311.688381
SRSLM,block_both,random-s40_d0.15,600,0,55,315576111,315.576111
SRSLM,block_both,random-s40_d0.15,600,0,56,346101908,346.101908
SRSLM,block_both,random-s40_d0.15,600,0,57,302460689,302.460689
SRSLM,block_both,random-s40_d0.15,600,0,58,315738771,315.738771
SRSLM,block_both,random-s40_d0.15,600,0,59,299351138,299.351138
SRSLM,block_both,random-s40_d0.15,600,0,60,272982793,272.982793
SRSLM,block_both,random-s40_d0.15,600,0,61,344107117,344.107117
SRSLM,block_both,random-s40_d0.15,600,0,62,302032799,302.032799
SRSLM,block_both,random-s40_d0.15,600,0,63,340299806,340.299806
SRSLM,block_both,random-s40_d0.15,600,0,64,302740219,302.740219
SRSLM,block_both,random-s40_d0.15,600,0,65,333552125,333.552125
SRSLM,block_both,random-s40_d0.15,600,0,66,310801211,310.801211
SRSLM,block_both,random-s40_d0.15,600,0,67,297676358,297.676358
SRSLM,block_both,random-s40_d0.15,600,0,68,298159168,298.159168
SRSLM,block_both,random-s40_d0.15,600,0,69,316105722,316.105722
SRSLM,block_both,random-s40_d0.15,600,0,70,371810242,371.810242
SRSLM,block_both,random-s40_d0.15,600,0,71,306459049,306.459049
SRSLM,block_both,random-s40_d0.15,600,0,72,306528879,306.528879
SRSLM,block_both,random-s40_d0.15,600,0,73,320419093,320.419093
SRSLM,block_both,random-s40_d0.15,600,0,74,321323192,321.323192
SRSLM,block_both,random-s40_d0.15,600,0,75,282955815,282.955815
SRSLM,block_both,random-s40_d0.15,600,0,76,338493616,338.493616
SRSLM,block_both,random-s40_d0.15,600,0,77,314248431,314.248431
SRSLM,block_both,random-s40_d0.15,600,0,78,312382680,312.38268
SRSLM,block_both,random-s40_d0.15,600,0,79,296082108,296.082108
SRSLM,block_both,random-s40_d0.15,600,0,80,307852410,307.85241
SRSLM,soft,random-s40_d0.15,100,0,17,44726739,44.726739
SRSLM,soft,random-s40_d0.15,100,0,18,43938698,43.938698
SRSLM,soft,random-s40_d0.15,100,0,19,43089688,43.089688
SRSLM,soft,random-s40_d0.15,100,0,20,44032649,44.032649
SRSLM,soft,random-s40_d0.15,100,0,21,42684839,42.684839
SRSLM,soft,random-s40_d0.15,100,0,22,42671019,42.671019
SRSLM,soft,random-s40_d0.15,100,0,23,43353639,43.353639
SRSLM,soft,random-s40_d0.15,100,0,24,41057227,41.057227
SRSLM,soft,random-s40_d0.15,100,0,25,48713489,48.713489
SRSLM,soft,random-s40_d0.15,100,0,26,43407689,43.407689
SRSLM,soft,random-s40_d0.15,100,0,27,42378388,42.378388
SRSLM,soft,random-s40_d0.15,100,0,28,41307808,41.307808
SRSLM,soft,random-s40_d0.15,100,0,29,55338361,55.338361
SRSLM,soft,random-s40_d0.15,100,0,30,50128820,50.12882
SRSLM,soft,random-s40_d0.15,100,0,31,50227529,50.227529
SRSLM,soft,random-s40_d0.15,100,0,32,56899921,56.899921
SRSLM,soft,random-s40_d0.15,100,0,33,51539550,51.53955
SRSLM,soft,random-s40_d0.15,100,0,34,50439930,50.43993
SRSLM,soft,random-s40_d0.15,100,0,35,43242639,43.242639
SRSLM,soft,random-s40_d0.15,100,0,36,42656139,42.656139
SRSLM,soft,random-s40_d0.15,100,0,37,49676239,49.676239
SRSLM,soft,random-s40_d0.15,100,0,38,42272908,42.272908
SRSLM,soft,random-s40_d0.15,100,0,39,41976019,41.976019
SRSLM,soft,random-s40_d0.15,100,0,40,48295730,48.29573
SRSLM,soft,random-s40_d0.15,100,0,41,41715308,41.715308
SRSLM,soft,random-s40_d0.15,100,0,42,40920798,40.920798
SRSLM,soft,random-s40_d0.15,100,0,43,47914730,47.91473
SRSLM,soft,random-s40_d0.15,100,0,44,42168278,42.168278
SRSLM,soft,random-s40_d0.15,100,0,45,42198859,42.198859
SRSLM,soft,random-s40_d0.15,100,0,46,40930118,40.930118
SRSLM,soft,random-s40_d0.15,100,0,47,57244951,57.244951
SRSLM,soft,random-s40_d0.15,100,0,48,50158880,50.15888
SRSLM,soft,random-s40_d0.15,100,0,49,42971678,42.971678
SRSLM,soft,random-s40_d0.15,100,0,50,50295170,50.29517
SRSLM,soft,random-s40_d0.15,100,0,51,44499199,44.499199
SRSLM,soft,random-s40_d0.15,100,0,52,42640979,42.640979
SRSLM,soft,random-s40_d0.15,100,0,53,42751258,42.751258
SRSLM,soft,random-s40_d0.15,100,0,54,42649568,42.649568
SRSLM,soft,random-s40_d0.15,100,0,55,43372709,43.372709
SRSLM,soft,random-s40_d0.15,100,0,56,48883529,48.883529
SRSLM,soft,random-s40_d0.15,100,0,57,50123390,50.12339
SRSLM,soft,random-s40_d0.15,100,0,58,50562390,50.56239
SRSLM,soft,random-s40_d0.15,100,0,59,48939969,48.939969
SRSLM,soft,random-s40_d0.15,100,0,60,50917119,50.917119
SRSLM,soft,random-s40_d0.15,100,0,61,49142869,49.142869
SRSLM,soft,random-s40_d0.15,100,0,62,48549949,48.549949
SRSLM,soft,random-s40_d0.15,100,0,63,41800178,41.800178
SRSLM,soft,random-s40_d0.15,100,0,64,47877129,47.877129
SRSLM,soft,random-s40_d0.15,100,0,65,41665838,41.665838
SRSLM,soft,random-s40_d0.15,100,0,66,48587730,48.58773
SRSLM,soft,random-s40_d0.15,100,0,67,53206610,53.20661
SRSLM,soft,random-s40_d0.15,100,0,68,49205150,49.20515
SRSLM,soft,random-s40_d0.15,100,0,69,51369150,51.36915
SRSLM,soft,random-s40_d0.15,100,0,70,50205540,50.20554
SRSLM,soft,random-s40_d0.15,100,0,71,44100129,44.100129
SRSLM,soft,random-s40_d0.15,100,0,72,48744529,48.744529
SRSLM,soft,random-s40_d0.15,100,0,73,42016598,42.016598
SRSLM,soft,random-s40_d0.15,100,0,74,47716750,47.71675
SRSLM,soft,random-s40_d0.15,100,0,75,41188569,41.188569
SRSLM,soft,random-s40_d0.15,100,0,76,48884500,48.8845
SRSLM,soft,random-s40_d0.15,100,0,77,42637008,42.637008
SRSLM,soft,random-s40_d0.15,100,0,78,41311108,41.311108
SRSLM,soft,random-s40_d0.15,100,0,79,49447970,49.44797
SRSLM,soft,random-s40_d0.15,100,0,80,52208360,52.20836
SRSLM,soft,random-s40_d0.15,300,0,17,162156262,162.156262
SRSLM,soft,random-s40_d0.15,300,0,18,150809621,150.809621
SRSLM,soft,random-s40_d0.15,300,0,19,131703327,131.703327
SRSLM,soft,random-s40_d0.15,300,0,20,161559833,161.559833
SRSLM,soft,random-s40_d0.15,300,0,21,151568022,151.568022
SRSLM,soft,random-s40_d0.15,300,0,22,154037312,154.037312
SRSLM,soft,random-s40_d0.15,300,0,23,138395579,138.395579
SRSLM,soft,random-s40_d0.15,300,0,24,132342258,132.342258
SRSLM,soft,random-s40_d0.15,300,0,25,174981556,174.981556
SRSLM,soft,random-s40_d0.15,300,0,26,174919406,174.919406
SRSLM,soft,random-s40_d0.15,300,0,27,171626045,171.626045
SRSLM,soft,random-s40_d0.15,300,0,28,146626381,146.626381
SRSLM,soft,random-s40_d0.15,300,0,29,132375978,132.375978
SRSLM,soft,random-s40_d0.15,300,0,30,131585867,131.585867
SRSLM,soft,random-s40_d0.15,300,0,31,159740313,159.740313
SRSLM,soft,random-s40_d0.15,300,0,32,148343971,148.343971
SRSLM,soft,random-s40_d0.15,300,0,33,154194062,154.194062
SRSLM,soft,random-s40_d0.15,300,0,34,153439431,153.439431
SRSLM,soft,random-s40_d0.15,300,0,35,158596263,158.596263
SRSLM,soft,random-s40_d0.15,300,0,36,160251213,160.251213
SRSLM,soft,random-s40_d0.15,300,0,37,164450674,164.450674
SRSLM,soft,random-s40_d0.15,300,0,38,166126454,166.126454
SRSLM,soft,random-s40_d0.15,300,0,39,169875215,169.875215
SRSLM,soft,random-s40_d0.15,300,0,40,159636123,159.636123
SRSLM,soft,random-s40_d0.15,300,0,41,163982745,163.982745
SRSLM,soft,random-s40_d0.15,300,0,42,160210013,160.210013
SRSLM,soft,random-s40_d0.15,300,0,43,147839971,147.839971
SRSLM,soft,random-s40_d0.15,300,0,44,172948696,172.948696
SRSLM,soft,random-s40_d0.15,300,0,45,156682713,156.682713
SRSLM,soft,random-s40_d0.15,300,0,46,160082853,160.082853
SRSLM,soft,random-s40_d0.15,300,0,47,167178954,167.178954
SRSLM,soft,random-s40_d0.15,300,0,48,168336775,168.336775
SRSLM,soft,random-s40_d0.15,300,0,49,161195223,161.195223
SRSLM,soft,random-s40_d0.15,300,0,50,166195804,166.195804
SRSLM,soft,random-s40_d0.15,300,0,51,159183013,159.183013
SRSLM,soft,random-s40_d0.15,300,0,52,146968970,146.96897
SRSLM,soft,random-s40_d0.15,300,0,53,149306031,149.306031
SRSLM,soft,random-s40_d0.15,300,0,54,147311711,147.311711
SRSLM,soft,random-s40_d0.15,300,0,55,153524912,153.524912
SRSLM,soft,random-s40_d0.15,300,0,56,165981705,165.981705
SRSLM,soft,random-s40_d0.15,300,0,57,163229373,163.229373
SRSLM,soft,random-s40_d0.15,300,0,58,153482912,153.482912
SRSLM,soft,random-s40_d0.15,300,0,59,160008273,160.008273
SRSLM,soft,random-s40_d0.15,300,0,60,151596091,151.596091
SRSLM,soft,random-s40_d0.15,300,0,61,139125949,139.125949
SRSLM,soft,random-s40_d0.15,300,0,62,122651905,122.651905
SRSLM,soft,random-s40_d0.15,300,0,63,155087062,155.087062
SRSLM,soft,random-s40_d0.15,300,0,64,153122282,153.122282
SRSLM,soft,random-s40_d0.15,300,0,65,143016210,143.01621
SRSLM,soft,random-s40_d0.15,300,0,66,152456432,152.456432
SRSLM,soft,random-s40_d0.15,300,0,67,169236855,169.236855
SRSLM,soft,random-s40_d0.15,300,0,68,169399575,169.399575
SRSLM,soft,random-s40_d0.15,300,0,69,207842184,207.842184
SRSLM,soft,random-s40_d0.15,300,0,70,162579274,162.579274
SRSLM,soft,random-s40_d0.15,300,0,71,150091302,150.091302
SRSLM,soft,random-s40_d0.15,300,0,72,187609189,187.609189
SRSLM,soft,random-s40_d0.15,300,0,73,168221025,168.221025
SRSLM,soft,random-s40_d0.15,300,0,74,187251149,187.251149
SRSLM,soft,random-s40_d0.15,300,0,75,179789617,179.789617
SRSLM,soft,random-s40_d0.15,300,0,76,182319518,182.319518
SRSLM,soft,random-s40_d0.15,300,0,77,159202103,159.202103
SRSLM,soft,random-s40_d0.15,300,0,78,155348012,155.348012
SRSLM,soft,random-s40_d0.15,300,0,79,152892701,152.892701
SRSLM,soft,random-s40_d0.15,300,0,80,137723249,137.723249
SRSLM,soft,random-s40_d0.15,600,0,17,316489596,316.489596
SRSLM,soft,random-s40_d0.15,600,0,18,343729272,343.729272
SRSLM,soft,random-s40_d0.15,600,0,19,335160299,335.160299
SRSLM,soft,random-s40_d0.15,600,0,20,363223626,363.223626
SRSLM,soft,random-s40_d0.15,600,0,21,336868740,336.86874
SRSLM,soft,random-s40_d0.15,600,0,22,335604639,335.604639
SRSLM,soft,random-s40_d0.15,600,0,23,306488774,306.488774
SRSLM,soft,random-s40_d0.15,600,0,24,343988331,343.988331
SRSLM,soft,random-s40_d0.15,600,0,25,311003984,311.003984
SRSLM,soft,random-s40_d0.15,600,0,26,328173478,328.173478
SRSLM,soft,random-s40_d0.15,600,0,27,290573850,290.57385
SRSLM,soft,random-s40_d0.15,600,0,28,297408801,297.408801
SRSLM,soft,random-s40_d0.15,600,0,29,329542358,329.542358
SRSLM,soft,random-s40_d0.15,600,0,30,281138358,281.138358
SRSLM,soft,random-s40_d0.15,600,0,31,326980888,326.980888
SRSLM,soft,random-s40_d0.15,600,0,32,310804214,310.804214
SRSLM,soft,random-s40_d0.15,600,0,33,297616481,297.616481
SRSLM,soft,random-s40_d0.15,600,0,34,290629620,290.62962
SRSLM,soft,random-s40_d0.15,600,0,35,316966186,316.966186
SRSLM,soft,random-s40_d0.15,600,0,36,301929063,301.929063
SRSLM,soft,random-s40_d0.15,600,0,37,276234547,276.234547
SRSLM,soft,random-s40_d0.15,600,0,38,321959967,321.959967
SRSLM,soft,random-s40_d0.15,600,0,39,298540432,298.540432
SRSLM,soft,random-s40_d0.15,600,0,40,303943664,303.943664
SRSLM,soft,random-s40_d0.15,600,0,41,293424081,293.424081
